machine_status,total_number,current_cycle,cycle_remaining_time,total_run_time,current_program_name,spindle_speed,spindle_override,feed_override,x_axis_coordinate,y_axis_coordinate,z_axis_coordinate,c_axis_coordinate,a_axis_coordinate,b_axis_coordinate,program_status,active_alarm,coolant_status
on,4497,7257.332,7257.332,6570951.45,_N_SPERPENTINE_MPF,600,100,100,375.2740444,-322.6381131,-511.2702176,0.985908855,-1.07E-05,-3.81E-15,3,No Active Alarm,Off
on,4497,7259.756,7259.756,6570953.874,_N_SPERPENTINE_MPF,600,100,100,374.7034725,-318.5854582,-511.2701977,0.985908854,-3.81E-15,1.43E-10,3,No Active Alarm,Off
on,4497,7262.156,7262.156,6570956.274,_N_SPERPENTINE_MPF,5000,100,100,382.6760524,-318.7276305,-511.2702376,0.985908854,1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4497,7264.596,7264.596,6570958.71,_N_SPERPENTINE_MPF,5000,100,100,390.7940799,-318.8720228,-511.2701777,0.985908854,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4497,7267.06,7267.06,6570961.182,_N_SPERPENTINE_MPF,5000,100,100,399.006869,-319.0179252,-511.2702477,0.985908855,2.15E-05,4.85E-20,3,No Active Alarm,Off
on,4497,7269.62,7269.62,6570963.738,_N_SPERPENTINE_MPF,5000,100,100,407.5784639,-319.1705776,-511.2702209,0.985908855,4.85E-20,7.15E-11,3,No Active Alarm,Off
on,4497,7272.144,7272.144,6570966.264,_N_SPERPENTINE_MPF,5000,100,100,416.8572445,-319.3349302,-511.2702862,0.985908854,7.15E-11,0.0000107,3,No Active Alarm,Off
on,4497,7274.8,7274.8,6570968.922,_N_SPERPENTINE_MPF,5000,100,100,422.7931046,-317.371829,-511.2702335,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,7277.22,7277.22,6570971.334,_N_SPERPENTINE_MPF,5000,100,100,418.783778,-313.4098254,-511.270212,0.985855523,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,7279.616,7279.616,6570973.734,_N_SPERPENTINE_MPF,5000,100,100,410.7578072,-313.2675432,-511.2702214,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,7282.144,7282.144,6570976.266,_N_SPERPENTINE_MPF,5000,100,100,402.3983552,-313.1183808,-511.270204,0.985855523,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4497,7284.636,7284.636,6570978.768,_N_SPERPENTINE_MPF,5000,100,100,394.0399772,-312.9699684,-511.2702077,0.985908854,-1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,7287.104,7287.104,6570981.222,_N_SPERPENTINE_MPF,5000,100,100,385.8550615,-312.8241661,-511.2701977,0.985908854,-1.43E-10,-0.0000215,3,No Active Alarm,Off
on,4497,7289.516,7289.516,6570983.634,_N_SPERPENTINE_MPF,5000,100,100,377.803012,-312.6814438,-511.2701477,0.985908854,-2.15E-05,-2.86E-10,3,No Active Alarm,Off
on,4497,7292.028,7292.028,6570986.148,_N_SPERPENTINE_MPF,5000,100,100,372.9354319,-308.9267739,-511.2702377,0.985908855,-2.86E-10,-1.43E-10,3,No Active Alarm,Off
on,4497,7294.676,7294.676,6570988.794,_N_SPERPENTINE_MPF,5000,100,100,371.9625158,-310.2532747,-511.2851672,0.985908854,-1.43E-10,-0.0000215,3,No Active Alarm,Off
on,4497,7297.1,7297.1,6570991.218,_N_SPERPENTINE_MPF,5000,100,100,376.6391579,-313.6109886,-511.2851872,0.985908854,-2.15E-05,0.0000107,3,No Active Alarm,Off
on,4497,7299.564,7299.564,6570993.678,_N_SPERPENTINE_MPF,5000,100,100,384.8367851,-313.755991,-511.2851772,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4497,7302,7302,6570996.12,_N_SPERPENTINE_MPF,5000,100,100,392.9955776,-313.9014433,-511.2851872,0.985908854,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4497,7304.392,7304.392,6570998.508,_N_SPERPENTINE_MPF,5000,100,100,400.9689132,-314.0430356,-511.2852479,0.985908854,2.15E-05,7.15E-11,3,No Active Alarm,Off
on,4497,7306.804,7306.804,6571000.92,_N_SPERPENTINE_MPF,5000,100,100,408.9809031,-314.1858178,-511.2852684,0.985908854,7.15E-11,0.0000107,3,No Active Alarm,Off
on,4497,7309.208,7309.208,6571003.326,_N_SPERPENTINE_MPF,5000,100,100,417.0326456,-314.3288901,-511.2852692,0.985908854,1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4497,7311.624,7311.624,6571005.738,_N_SPERPENTINE_MPF,5000,100,100,421.8365241,-317.8182458,-511.2852439,0.985908855,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4497,7314.092,7314.092,6571008.21,_N_SPERPENTINE_MPF,5000,100,100,414.0805882,-318.3347542,-511.2852874,0.985855523,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4497,7316.536,7316.536,6571010.652,_N_SPERPENTINE_MPF,5000,100,100,405.9348298,-318.1908219,-511.2852345,0.985908855,2.15E-05,0.0000322,3,No Active Alarm,On
on,4497,7319.152,7319.152,6571013.268,_N_SPERPENTINE_MPF,5000,100,100,397.2028615,-318.0355794,-511.2852772,0.985908854,3.22E-05,-0.0000107,3,No Active Alarm,On
on,4497,7321.576,7321.576,6571015.692,_N_SPERPENTINE_MPF,5000,100,100,389.0848639,-317.8909071,-511.2852672,0.985908854,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4497,7323.984,7323.984,6571018.098,_N_SPERPENTINE_MPF,5000,100,100,381.1123241,-317.7495149,-511.2851672,0.985908854,7.15E-11,4.85E-20,3,No Active Alarm,On
on,4497,7326.704,7326.704,6571020.822,_N_SPERPENTINE_MPF,5000,100,100,372.0331097,-317.5875123,-511.2851072,0.985908854,4.85E-20,0.0000107,3,No Active Alarm,On
on,4497,7329.428,7329.428,6571023.546,_N_SPERPENTINE_MPF,5000,100,100,374.5756069,-323.5758881,-511.2852572,0.985908854,1.07E-05,-2.86E-10,3,No Active Alarm,On
on,4497,7332.004,7332.004,6571026.12,_N_SPERPENTINE_MPF,5000,100,100,383.1875044,-323.7289105,-511.2852172,0.985908854,-2.86E-10,2.15E-10,3,No Active Alarm,On
on,4497,7334.396,7334.396,6571028.514,_N_SPERPENTINE_MPF,5000,100,100,391.1342811,-323.8700328,-511.2852372,0.985908854,2.15E-10,7.15E-11,3,No Active Alarm,On
on,4497,7336.892,7336.892,6571031.01,_N_SPERPENTINE_MPF,5000,100,100,399.4925979,-324.0184452,-511.2852172,0.985908854,7.15E-11,-0.0000107,3,No Active Alarm,On
on,4497,7339.324,7339.324,6571033.446,_N_SPERPENTINE_MPF,5000,100,100,407.5572425,-324.1616475,-511.2852697,0.985908854,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,7341.852,7341.852,6571035.966,_N_SPERPENTINE_MPF,5000,100,100,416.0232613,-324.3122599,-511.285199,0.985908854,2.15E-05,4.85E-20,3,No Active Alarm,On
on,4497,7344.32,7344.32,6571038.438,_N_SPERPENTINE_MPF,5000,100,50,421.6711372,-327.1170445,-511.2851006,0.985908855,4.85E-20,0.0000107,3,No Active Alarm,On
on,4497,7346.696,7346.696,6571040.82,_N_SPERPENTINE_MPF,5000,100,50,414.5003108,-328.0516197,-511.2852258,0.985908854,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7349.084,7349.084,6571043.202,_N_SPERPENTINE_MPF,5000,100,50,406.5679459,-327.9108174,-511.2851769,0.985855523,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7351.52,7351.52,6571045.638,_N_SPERPENTINE_MPF,5000,100,50,398.4624406,-327.7671852,-511.2851272,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,7353.944,7353.944,6571048.062,_N_SPERPENTINE_MPF,5000,100,50,390.3843478,-327.6235629,-511.2852272,0.985908855,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7356.324,7356.324,6571050.438,_N_SPERPENTINE_MPF,5000,100,50,382.4787462,-327.4830206,-511.2851872,0.985855523,-1.07E-05,-3.81E-15,3,No Active Alarm,On
on,4497,7358.804,7358.804,6571052.922,_N_SPERPENTINE_MPF,5000,100,50,374.2127806,-327.3357782,-511.2852572,0.985908854,-3.81E-15,-1.43E-10,3,No Active Alarm,On
on,4497,7361.192,7361.192,6571055.31,_N_SPERPENTINE_MPF,5000,100,50,371.5630776,-332.7314344,-511.2851472,0.985908855,-1.43E-10,-0.0000215,3,No Active Alarm,On
on,4497,7363.584,7363.584,6571057.698,_N_SPERPENTINE_MPF,5000,100,50,378.9030392,-333.3620047,-511.2851372,0.985908854,-2.15E-05,0.0000215,3,No Active Alarm,On
on,4497,7365.972,7365.972,6571060.098,_N_SPERPENTINE_MPF,5000,100,50,386.8890806,-333.5036469,-511.2851772,0.985908854,2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,7368.388,7368.388,6571062.51,_N_SPERPENTINE_MPF,5000,100,50,394.9535617,-333.6467592,-511.2851072,0.985908854,1.07E-05,-1.43E-10,3,No Active Alarm,On
on,4497,7370.812,7370.812,6571064.934,_N_SPERPENTINE_MPF,3000,100,50,403.0192995,-333.7908415,-511.2852989,0.985908855,-1.43E-10,-0.0000215,3,No Active Alarm,On
on,4497,7373.24,7373.24,6571067.358,_N_SPERPENTINE_MPF,3000,100,50,411.151017,-333.9348438,-511.2851716,0.985908854,-2.15E-05,-1.43E-10,3,No Active Alarm,On
on,4497,7375.676,7375.676,6571069.794,_N_SPERPENTINE_MPF,3000,100,50,419.2174804,-334.0782361,-511.2851132,0.985908854,-1.43E-10,-0.0000107,3,No Active Alarm,On
on,4497,7378.052,7378.052,6571072.17,_N_SPERPENTINE_MPF,3000,100,50,419.500659,-338.1429412,-511.2851458,0.985855523,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4497,7380.46,7380.46,6571074.576,_N_SPERPENTINE_MPF,3000,100,50,411.487959,-338.0001689,-511.2851756,0.985908855,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7382.912,7382.912,6571077.03,_N_SPERPENTINE_MPF,3000,100,50,403.2898872,-337.8545765,-511.2851916,0.985908854,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,7385.66,7385.66,6571079.778,_N_SPERPENTINE_MPF,3000,100,50,394.1580169,-337.6915739,-511.2851872,0.985855523,2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,7388.172,7388.172,6571082.286,_N_SPERPENTINE_MPF,3000,100,50,385.7727369,-337.5425016,-511.2852372,0.985855523,-2.15E-05,0.0000215,3,No Active Alarm,On
on,4497,7390.648,7390.648,6571084.77,_N_SPERPENTINE_MPF,3000,100,50,377.4799681,-337.3955992,-511.2851972,0.985908854,2.15E-05,-0.0000107,3,No Active Alarm,On
on,4497,7393.16,7393.16,6571087.278,_N_SPERPENTINE_MPF,3000,100,50,371.4404647,-339.6312648,-511.2852772,0.985908854,-1.07E-05,-2.86E-10,3,No Active Alarm,On
on,4497,7395.592,7395.592,6571089.708,_N_SPERPENTINE_MPF,3000,100,50,375.8147234,-343.3080338,-511.2851572,0.985908854,-2.86E-10,-0.0000107,3,No Active Alarm,On
on,4497,7398.04,7398.04,6571092.162,_N_SPERPENTINE_MPF,3000,100,50,383.9458225,-343.4534161,-511.2852572,0.985908854,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,7400.464,7400.464,6571094.58,_N_SPERPENTINE_MPF,3000,100,50,392.0251654,-343.5964584,-511.2851872,0.985908855,2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,7402.876,7402.876,6571096.986,_N_SPERPENTINE_MPF,3000,100,50,400.0640714,-343.7392307,-511.2851206,0.985855523,-2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,7405.312,7405.312,6571099.434,_N_SPERPENTINE_MPF,3000,100,50,408.2228607,-343.885383,-511.2852835,0.985908854,-2.15E-05,-0.0000107,3,No Active Alarm,On
on,4497,7407.784,7407.784,6571101.906,_N_SPERPENTINE_MPF,3000,100,50,416.4341532,-344.0301854,-511.2851372,0.985908854,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7410.216,7410.216,6571104.33,_N_SPERPENTINE_MPF,3000,100,50,421.3068246,-347.5974122,-511.2852433,0.985908854,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4497,7412.668,7412.668,6571106.784,_N_SPERPENTINE_MPF,3000,100,50,413.5413697,-348.0376395,-511.2852356,0.985908854,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4497,7415.084,7415.084,6571109.202,_N_SPERPENTINE_MPF,3000,100,50,405.4767564,-347.8942572,-511.2852253,0.985855523,7.15E-11,-0.0000215,3,No Active Alarm,On
on,4497,7417.5,7417.5,6571111.614,_N_SPERPENTINE_MPF,3000,100,50,397.4646992,-347.7520649,-511.2851972,0.985855523,-2.15E-05,-0.0000215,3,No Active Alarm,On
on,4497,7419.952,7419.952,6571114.068,_N_SPERPENTINE_MPF,3000,100,50,389.292055,-347.6075326,-511.2851472,0.985908854,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,7422.344,7422.344,6571116.462,_N_SPERPENTINE_MPF,3000,100,50,381.2667187,-347.4643603,-511.2852272,0.985908854,1.07E-05,-5.72E-15,3,No Active Alarm,On
on,4497,7424.756,7424.756,6571118.874,_N_SPERPENTINE_MPF,3000,100,40,373.2416825,-347.321668,-511.2852372,0.985908854,-5.72E-15,-2.86E-10,3,No Active Alarm,On
on,4497,7427.2,7427.2,6571121.322,_N_SPERPENTINE_MPF,3000,100,40,371.1944374,-353.504497,-511.2852072,0.985908854,-2.86E-10,7.15E-11,3,No Active Alarm,On
on,4497,7429.6,7429.6,6571123.722,_N_SPERPENTINE_MPF,3000,100,40,372.2131705,-349.0836664,-511.2852472,0.985908854,7.15E-11,0.0000107,3,No Active Alarm,On
on,4497,7432.02,7432.02,6571126.134,_N_SPERPENTINE_MPF,3000,100,40,379.5894626,-348.3764849,-511.2853072,0.985855523,1.07E-05,0.0000215,3,No Active Alarm,On
on,4497,7434.652,7434.652,6571128.768,_N_SPERPENTINE_MPF,3000,100,40,388.3485781,-348.5328874,-511.2851772,0.985908854,2.15E-05,-0.0000322,3,No Active Alarm,On
on,4497,7437.06,7437.06,6571131.174,_N_SPERPENTINE_MPF,3000,100,40,396.4004376,-348.6752597,-511.2851372,0.985908855,-3.22E-05,2.15E-10,3,No Active Alarm,On
on,4497,7439.456,7439.456,6571133.574,_N_SPERPENTINE_MPF,3000,100,40,404.3868865,-348.8170919,-511.2851765,0.985908854,2.15E-10,0.0000215,3,No Active Alarm,On
on,4497,7441.872,7441.872,6571135.998,_N_SPERPENTINE_MPF,3000,100,40,412.5446657,-348.9618143,-511.2852694,0.985908854,2.15E-05,0.0000107,3,No Active Alarm,On
on,4497,7444.336,7444.336,6571138.452,_N_SPERPENTINE_MPF,3000,100,40,420.6506616,-349.1066166,-511.2853118,0.985908855,1.07E-05,-0.0000215,3,No Active Alarm,On
on,4497,7446.732,7446.732,6571140.846,_N_SPERPENTINE_MPF,3000,100,40,421.9647158,-343.1867319,-511.2851951,0.985908854,-2.15E-05,-0.0000215,3,No Active Alarm,On
